,1,2,3,4,5,6,7,8,9,normalized,total_demand,total_supply
"(('V_CO', 'night'), ('V_MO1', 'night'), ('V_MO1', 'morning'), ('V_MO2', 'morning'), ('V_MO3', 'night'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.8948,0.6749,0.3235,0.6943,0.6864,0.2124,132034.5842,16953.0273,0.7015,8.973101090270463,23.683725357055664,38.70909118652344
"(('V_CO', 'night'), ('V_MO1', 'night'), ('V_MO1', 'morning'), ('V_MO2', 'morning'), ('V_MO3', 'morning'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.8945,0.6735,0.3218,0.6938,0.6848,0.2106,132634.7816,16954.6836,0.7002,8.967987421480789,23.664043426513672,38.728797912597656
"(('V_CO', 'night'), ('V_MO1', 'night'), ('V_MO1', 'morning'), ('V_MO3', 'night'), ('V_MO3', 'morning'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.9025,0.751,0.3284,0.7038,0.6972,0.2416,103074.8333,16947.875,0.7107,8.987840488546585,24.00605010986328,38.99573516845703
"(('V_CO', 'night'), ('V_MO1', 'night'), ('V_MO2', 'night'), ('V_MO2', 'morning'), ('V_MO3', 'night'), ('V_MO3', 'morning'), ('V_MO4', 'night'))",0.9001,0.6967,0.3285,0.7045,0.6911,0.2064,115065.1554,16971.3477,0.7099,8.988141292593035,24.03179168701172,38.89372634887695
"(('V_CO', 'night'), ('V_MO1', 'night'), ('V_MO2', 'night'), ('V_MO2', 'morning'), ('V_MO3', 'night'), ('V_MO3', 'morning'), ('V_MO4', 'morning'))",0.9014,0.751,0.3262,0.7043,0.6944,0.2395,102408.3723,16954.25,0.7097,8.981222799524652,24.022769927978516,39.00248336791992
"(('V_CO', 'night'), ('V_MO1', 'night'), ('V_MO2', 'night'), ('V_MO2', 'morning'), ('V_MO3', 'night'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.9009,0.7365,0.3303,0.7074,0.6967,0.23,106317.7691,16996.1953,0.7129,8.99355576542916,24.130584716796875,38.906742095947266
"(('V_CO', 'night'), ('V_MO1', 'night'), ('V_MO2', 'night'), ('V_MO2', 'morning'), ('V_MO3', 'morning'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.9023,0.74,0.3284,0.704,0.696,0.2402,105775.0479,16921.8711,0.7096,8.987840488546585,24.011974334716797,38.994754791259766
"(('V_CO', 'night'), ('V_MO1', 'night'), ('V_MO2', 'night'), ('V_MO3', 'night'), ('V_MO3', 'morning'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.8434,0.5181,0.3646,0.5968,0.6111,0.1543,165126.2303,16935.6309,0.5711,9.0,20.35749053955078,31.94976234436035
"(('V_CO', 'night'), ('V_MO1', 'night'), ('V_MO2', 'morning'), ('V_MO3', 'night'), ('V_MO3', 'morning'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.8944,0.6668,0.3232,0.695,0.6857,0.211,133839.9605,16957.7578,0.7015,8.972198678131107,23.708091735839844,38.69642639160156
"(('V_CO', 'night'), ('V_MO1', 'morning'), ('V_MO2', 'night'), ('V_MO2', 'morning'), ('V_MO3', 'night'), ('V_MO3', 'morning'), ('V_MO4', 'night'))",0.9005,0.7133,0.3279,0.7029,0.6933,0.23,112919.2954,16971.9785,0.71,8.986336468314327,23.977088928222656,38.932716369628906
"(('V_CO', 'night'), ('V_MO1', 'morning'), ('V_MO2', 'night'), ('V_MO2', 'morning'), ('V_MO3', 'night'), ('V_MO3', 'morning'), ('V_MO4', 'morning'))",0.9029,0.7513,0.3288,0.7039,0.6974,0.2416,102497.029,16947.957,0.7104,8.98904370473239,24.00992202758789,38.98990249633789
"(('V_CO', 'night'), ('V_MO1', 'morning'), ('V_MO2', 'night'), ('V_MO2', 'morning'), ('V_MO3', 'night'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.9022,0.7474,0.3287,0.7032,0.6976,0.2406,103389.5667,16944.791,0.7098,8.988742900685939,23.98780632019043,38.9828987121582
"(('V_CO', 'night'), ('V_MO1', 'morning'), ('V_MO2', 'night'), ('V_MO2', 'morning'), ('V_MO3', 'morning'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.904,0.7485,0.3305,0.7068,0.7012,0.2434,103403.5498,16936.5215,0.7139,8.994157373522064,24.10956573486328,38.969417572021484
"(('V_CO', 'night'), ('V_MO1', 'morning'), ('V_MO2', 'night'), ('V_MO3', 'night'), ('V_MO3', 'morning'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.8429,0.5203,0.3663,0.5957,0.61,0.1539,164980.7921,16915.6348,0.5717,9.0,20.317691802978516,31.91315269470215
"(('V_CO', 'night'), ('V_MO1', 'morning'), ('V_MO2', 'morning'), ('V_MO3', 'night'), ('V_MO3', 'morning'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.8947,0.671,0.3233,0.6939,0.6853,0.2085,132181.339,16952.0566,0.7004,8.972499482177561,23.670480728149414,38.69833755493164
"(('V_CO', 'night'), ('V_MO2', 'night'), ('V_MO2', 'morning'), ('V_MO3', 'night'), ('V_MO3', 'morning'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.9025,0.751,0.3284,0.7038,0.6972,0.2416,103074.8333,16947.875,0.7107,8.987840488546585,24.00605010986328,38.99573516845703
"(('V_CO', 'morning'), ('V_MO1', 'night'), ('V_MO1', 'morning'), ('V_MO2', 'night'), ('V_MO2', 'morning'), ('V_MO3', 'night'), ('V_MO3', 'morning'))",0.9105,0.7725,0.3167,0.7324,0.736,0.3353,100799.5357,16890.6543,0.7417,8.952646415111763,24.98212432861328,40.87810516357422
"(('V_CO', 'morning'), ('V_MO1', 'night'), ('V_MO1', 'morning'), ('V_MO2', 'night'), ('V_MO2', 'morning'), ('V_MO3', 'night'), ('V_MO4', 'night'))",0.908,0.7746,0.31,0.7283,0.7303,0.336,100094.5471,16916.5312,0.7356,8.932492543999516,24.84246063232422,40.96499252319336
"(('V_CO', 'morning'), ('V_MO1', 'night'), ('V_MO1', 'morning'), ('V_MO2', 'night'), ('V_MO2', 'morning'), ('V_MO3', 'night'), ('V_MO4', 'morning'))",0.9083,0.7725,0.315,0.7256,0.7332,0.335,100655.0059,16903.9609,0.7321,8.94753274632209,24.749935150146484,40.847442626953125
"(('V_CO', 'morning'), ('V_MO1', 'night'), ('V_MO1', 'morning'), ('V_MO2', 'night'), ('V_MO2', 'morning'), ('V_MO3', 'morning'), ('V_MO4', 'night'))",0.9101,0.7732,0.3129,0.7325,0.7332,0.3353,100316.9465,16905.6426,0.7425,8.941215861346608,24.98589324951172,40.918067932128906
"(('V_CO', 'morning'), ('V_MO1', 'night'), ('V_MO1', 'morning'), ('V_MO2', 'night'), ('V_MO2', 'morning'), ('V_MO3', 'morning'), ('V_MO4', 'morning'))",0.9099,0.7732,0.318,0.7266,0.7364,0.3353,100691.9257,16912.7285,0.7337,8.956556867715634,24.785736083984375,40.83708953857422
"(('V_CO', 'morning'), ('V_MO1', 'night'), ('V_MO1', 'morning'), ('V_MO2', 'night'), ('V_MO2', 'morning'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.9105,0.7725,0.3167,0.7324,0.736,0.3353,100799.5357,16890.6543,0.7417,8.952646415111763,24.98212432861328,40.87810516357422
"(('V_CO', 'morning'), ('V_MO1', 'night'), ('V_MO1', 'morning'), ('V_MO2', 'night'), ('V_MO3', 'night'), ('V_MO3', 'morning'), ('V_MO4', 'night'))",0.8926,0.6869,0.3212,0.697,0.7273,0.3815,130488.9463,16861.7012,0.6995,8.901178071110493,23.773160934448242,40.0549430847168
"(('V_CO', 'morning'), ('V_MO1', 'night'), ('V_MO1', 'morning'), ('V_MO2', 'night'), ('V_MO3', 'night'), ('V_MO3', 'morning'), ('V_MO4', 'morning'))",0.8956,0.6809,0.3286,0.6969,0.7338,0.2902,133402.052,16886.7598,0.7062,8.988442096639487,23.772186279296875,40.017948150634766
"(('V_CO', 'morning'), ('V_MO1', 'night'), ('V_MO1', 'morning'), ('V_MO2', 'night'), ('V_MO3', 'night'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.8933,0.6802,0.321,0.6985,0.7267,0.2899,133492.8362,16899.4707,0.7074,8.965580989109176,23.824562072753906,40.136348724365234
"(('V_CO', 'morning'), ('V_MO1', 'night'), ('V_MO1', 'morning'), ('V_MO2', 'night'), ('V_MO3', 'morning'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.8938,0.6805,0.325,0.6944,0.73,0.2899,133463.4407,16897.8848,0.7014,8.977613150967235,23.68655014038086,40.09592819213867
"(('V_CO', 'morning'), ('V_MO1', 'night'), ('V_MO1', 'morning'), ('V_MO2', 'morning'), ('V_MO3', 'night'), ('V_MO3', 'morning'), ('V_MO4', 'night'))",0.8832,0.447,0.3071,0.7033,0.6848,0.1134,208353.6332,17135.1094,0.7202,8.923769226652425,23.9898738861084,38.342628479003906
"(('V_CO', 'morning'), ('V_MO1', 'night'), ('V_MO1', 'morning'), ('V_MO2', 'morning'), ('V_MO3', 'night'), ('V_MO3', 'morning'), ('V_MO4', 'morning'))",0.8822,0.4357,0.308,0.7037,0.684,0.1113,211497.2258,17134.5449,0.7209,8.926476463070486,24.002763748168945,38.32065200805664
"(('V_CO', 'morning'), ('V_MO1', 'night'), ('V_MO1', 'morning'), ('V_MO2', 'morning'), ('V_MO3', 'night'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.8809,0.4192,0.3061,0.6988,0.6828,0.1117,215689.5843,17132.75,0.7122,8.92076118618791,23.836040496826172,38.34257125854492
"(('V_CO', 'morning'), ('V_MO1', 'night'), ('V_MO1', 'morning'), ('V_MO2', 'morning'), ('V_MO3', 'morning'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.8814,0.4294,0.307,0.7019,0.6827,0.1113,213539.9197,17134.2969,0.7182,8.923468422605971,23.9425106048584,38.32650375366211
"(('V_CO', 'morning'), ('V_MO1', 'night'), ('V_MO1', 'morning'), ('V_MO3', 'night'), ('V_MO3', 'morning'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.9105,0.7725,0.3167,0.7324,0.736,0.3353,100799.5357,16890.6543,0.7417,8.952646415111763,24.98212432861328,40.87810516357422
"(('V_CO', 'morning'), ('V_MO1', 'night'), ('V_MO2', 'night'), ('V_MO2', 'morning'), ('V_MO3', 'night'), ('V_MO3', 'morning'), ('V_MO4', 'night'))",0.9093,0.7742,0.3118,0.7308,0.7324,0.3357,100103.8529,16904.0723,0.7395,8.937907016835641,24.92660140991211,40.929840087890625
"(('V_CO', 'morning'), ('V_MO1', 'night'), ('V_MO2', 'night'), ('V_MO2', 'morning'), ('V_MO3', 'night'), ('V_MO3', 'morning'), ('V_MO4', 'morning'))",0.9104,0.7735,0.318,0.7301,0.7368,0.3346,100674.6892,16911.9766,0.739,8.956556867715634,24.903017044067383,40.829261779785156
"(('V_CO', 'morning'), ('V_MO1', 'night'), ('V_MO2', 'night'), ('V_MO2', 'morning'), ('V_MO3', 'night'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.9091,0.7696,0.3118,0.7291,0.7325,0.329,101646.1345,16902.5879,0.7349,8.937907016835641,24.868541717529297,40.93548583984375
"(('V_CO', 'morning'), ('V_MO1', 'night'), ('V_MO2', 'night'), ('V_MO2', 'morning'), ('V_MO3', 'morning'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.9093,0.7728,0.3156,0.7283,0.7342,0.3346,100849.708,16900.4746,0.7358,8.949337570600797,24.841270446777344,40.880828857421875
"(('V_CO', 'morning'), ('V_MO1', 'night'), ('V_MO2', 'night'), ('V_MO3', 'night'), ('V_MO3', 'morning'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.8882,0.6795,0.3201,0.6844,0.7226,0.2895,133331.1601,16896.6191,0.685,8.962873752691113,23.344717025756836,40.09346008300781
"(('V_CO', 'morning'), ('V_MO1', 'night'), ('V_MO2', 'morning'), ('V_MO3', 'night'), ('V_MO3', 'morning'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.8823,0.4368,0.3092,0.7023,0.6855,0.1113,211494.2874,17130.4453,0.7186,8.930086111627904,23.956180572509766,38.306434631347656
"(('V_CO', 'morning'), ('V_MO1', 'morning'), ('V_MO2', 'night'), ('V_MO2', 'morning'), ('V_MO3', 'night'), ('V_MO3', 'morning'), ('V_MO4', 'night'))",0.9102,0.7739,0.3148,0.7295,0.735,0.336,99913.1335,16892.9336,0.7379,8.946931138229186,24.882537841796875,40.87480163574219
"(('V_CO', 'morning'), ('V_MO1', 'morning'), ('V_MO2', 'night'), ('V_MO2', 'morning'), ('V_MO3', 'night'), ('V_MO3', 'morning'), ('V_MO4', 'morning'))",0.9082,0.7714,0.3173,0.7221,0.7336,0.3226,101022.0622,16914.9883,0.7286,8.954451239390472,24.630138397216797,40.80261993408203
"(('V_CO', 'morning'), ('V_MO1', 'morning'), ('V_MO2', 'night'), ('V_MO2', 'morning'), ('V_MO3', 'night'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.9092,0.7732,0.315,0.7299,0.7351,0.3353,100770.4791,16912.748,0.7378,8.94753274632209,24.896961212158203,40.91539001464844
"(('V_CO', 'morning'), ('V_MO1', 'morning'), ('V_MO2', 'night'), ('V_MO2', 'morning'), ('V_MO3', 'morning'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.9072,0.7665,0.3209,0.7227,0.7366,0.3216,101779.39,16929.2637,0.7296,8.965280185062724,24.65179443359375,40.740577697753906
"(('V_CO', 'morning'), ('V_MO1', 'morning'), ('V_MO2', 'night'), ('V_MO3', 'night'), ('V_MO3', 'morning'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.8979,0.6805,0.3295,0.702,0.7362,0.2902,133420.5477,16896.2852,0.7132,8.99114933305755,23.94562530517578,40.07033157348633
"(('V_CO', 'morning'), ('V_MO1', 'morning'), ('V_MO2', 'morning'), ('V_MO3', 'night'), ('V_MO3', 'morning'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.8815,0.4674,0.307,0.7023,0.6828,0.1162,203884.5297,17133.957,0.7177,8.923468422605971,23.956878662109375,38.3261604309082
"(('V_CO', 'morning'), ('V_MO2', 'night'), ('V_MO2', 'morning'), ('V_MO3', 'night'), ('V_MO3', 'morning'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.9105,0.7725,0.3167,0.7324,0.736,0.3353,100799.5357,16890.6543,0.7417,8.952646415111763,24.98212432861328,40.87810516357422
"(('V_MO1', 'night'), ('V_MO1', 'morning'), ('V_MO2', 'night'), ('V_MO2', 'morning'), ('V_MO3', 'night'), ('V_MO3', 'morning'), ('V_MO4', 'night'))",0.9285,0.7224,0.3305,0.7504,0.7697,0.3149,123716.6937,16792.0293,0.7667,8.994157373522064,25.595890045166016,42.556968688964844
"(('V_MO1', 'night'), ('V_MO1', 'morning'), ('V_MO2', 'night'), ('V_MO2', 'morning'), ('V_MO3', 'night'), ('V_MO3', 'morning'), ('V_MO4', 'morning'))",0.9286,0.7894,0.3319,0.7513,0.7706,0.3392,93540.524,16764.5,0.7674,8.995682660432076,25.626869201660156,42.50118637084961
"(('V_MO1', 'night'), ('V_MO1', 'morning'), ('V_MO2', 'night'), ('V_MO2', 'morning'), ('V_MO3', 'night'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.9293,0.7894,0.3329,0.7536,0.7729,0.3389,93686.0453,16772.1797,0.7692,8.986470047849682,25.70516586303711,42.51348114013672
"(('V_MO1', 'night'), ('V_MO1', 'morning'), ('V_MO2', 'night'), ('V_MO2', 'morning'), ('V_MO3', 'morning'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.9283,0.7894,0.3322,0.7496,0.77,0.3389,93602.7271,16775.334,0.7649,8.998333495687778,25.567703247070312,42.508182525634766
"(('V_MO1', 'night'), ('V_MO1', 'morning'), ('V_MO2', 'night'), ('V_MO3', 'night'), ('V_MO3', 'morning'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.9125,0.7027,0.3378,0.7188,0.7606,0.3012,124752.487,16751.9258,0.7348,8.998619838022364,24.51892852783203,41.69647216796875
"(('V_MO1', 'night'), ('V_MO1', 'morning'), ('V_MO2', 'morning'), ('V_MO3', 'night'), ('V_MO3', 'morning'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.9235,0.7429,0.3272,0.7484,0.7601,0.3223,111823.6453,16770.6836,0.7656,8.98396887250578,25.529075622558594,42.22970199584961
"(('V_MO1', 'night'), ('V_MO2', 'night'), ('V_MO2', 'morning'), ('V_MO3', 'night'), ('V_MO3', 'morning'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.9275,0.789,0.3314,0.7495,0.7691,0.3381,93619.2444,16772.9883,0.7645,8.996584371865413,25.56620979309082,42.49637985229492
"(('V_MO1', 'morning'), ('V_MO2', 'night'), ('V_MO2', 'morning'), ('V_MO3', 'night'), ('V_MO3', 'morning'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.9273,0.7904,0.3312,0.7496,0.7683,0.3385,93566.9161,16770.9453,0.7651,8.99530131613434,25.570507049560547,42.48411560058594
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MO1', 'night'), ('V_MO1', 'morning'), ('V_MO2', 'night'), ('V_MO2', 'morning'), ('V_MO3', 'night'), ('V_MO3', 'morning'))",0.929,0.7753,0.3294,0.7517,0.7734,0.3378,99527.5381,16692.3145,0.767,8.973866063228009,25.63943099975586,43.04951095581055
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MO1', 'night'), ('V_MO1', 'morning'), ('V_MO2', 'night'), ('V_MO2', 'morning'), ('V_MO3', 'night'), ('V_MO4', 'night'))",0.9289,0.7767,0.3255,0.7567,0.7731,0.3389,98646.2544,16694.8262,0.7731,8.949460536012527,25.811376571655273,43.10606384277344
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MO1', 'night'), ('V_MO1', 'morning'), ('V_MO2', 'night'), ('V_MO2', 'morning'), ('V_MO3', 'night'), ('V_MO4', 'morning'))",0.9304,0.7911,0.3282,0.7564,0.7748,0.3381,93675.1818,16706.4961,0.7729,8.931925437128879,25.801197052001953,43.09973907470703
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MO1', 'night'), ('V_MO1', 'morning'), ('V_MO2', 'night'), ('V_MO2', 'morning'), ('V_MO3', 'morning'), ('V_MO4', 'night'))",0.9323,0.7925,0.3293,0.7603,0.777,0.3392,92725.474,16684.1055,0.7779,8.8422451931256,25.934741973876953,43.06755447387695
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MO1', 'night'), ('V_MO1', 'morning'), ('V_MO2', 'night'), ('V_MO2', 'morning'), ('V_MO3', 'morning'), ('V_MO4', 'morning'))",0.93,0.789,0.3278,0.7581,0.7746,0.3385,94142.2034,16706.9844,0.7761,8.919543867520112,25.85959243774414,43.10228729248047
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MO1', 'night'), ('V_MO1', 'morning'), ('V_MO2', 'night'), ('V_MO2', 'morning'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.929,0.7753,0.3294,0.7517,0.7734,0.3378,99527.5381,16692.3145,0.767,8.973866063228009,25.63943099975586,43.04951095581055
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MO1', 'night'), ('V_MO1', 'morning'), ('V_MO2', 'night'), ('V_MO3', 'night'), ('V_MO3', 'morning'), ('V_MO4', 'night'))",0.9172,0.7246,0.3355,0.7304,0.768,0.4657,116168.4497,16603.4746,0.7439,8.79747943474237,24.914981842041016,42.19318771362305
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MO1', 'night'), ('V_MO1', 'morning'), ('V_MO2', 'night'), ('V_MO3', 'night'), ('V_MO3', 'morning'), ('V_MO4', 'morning'))",0.9159,0.7048,0.3359,0.7249,0.7683,0.3026,124690.5515,16693.1016,0.7416,8.995113195635266,24.725343704223633,42.316802978515625
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MO1', 'night'), ('V_MO1', 'morning'), ('V_MO2', 'night'), ('V_MO3', 'night'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.9216,0.7393,0.3401,0.7386,0.7742,0.4664,110402.8894,16668.9102,0.7591,8.784785344008704,25.19537353515625,42.271793365478516
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MO1', 'night'), ('V_MO1', 'morning'), ('V_MO2', 'night'), ('V_MO3', 'morning'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.9222,0.7045,0.3427,0.7326,0.7769,0.3026,124782.1473,16691.7344,0.7524,8.967723335292632,24.989852905273438,42.2867546081543
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MO1', 'night'), ('V_MO1', 'morning'), ('V_MO2', 'morning'), ('V_MO3', 'night'), ('V_MO3', 'morning'), ('V_MO4', 'night'))",0.9287,0.7256,0.3279,0.7533,0.771,0.3167,118842.7247,16732.4453,0.7714,8.982210027415794,25.693559646606445,42.872352600097656
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MO1', 'night'), ('V_MO1', 'morning'), ('V_MO2', 'morning'), ('V_MO3', 'night'), ('V_MO3', 'morning'), ('V_MO4', 'morning'))",0.9235,0.7436,0.3221,0.7506,0.7636,0.3219,111491.5685,16711.6465,0.7676,8.96510853230355,25.601909637451172,42.846961975097656
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MO1', 'night'), ('V_MO1', 'morning'), ('V_MO2', 'morning'), ('V_MO3', 'night'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.9243,0.7249,0.3249,0.7447,0.7648,0.317,118873.7534,16732.0156,0.7595,8.974745293302366,25.40033721923828,42.87012481689453
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MO1', 'night'), ('V_MO1', 'morning'), ('V_MO2', 'morning'), ('V_MO3', 'morning'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.9243,0.7256,0.3242,0.7504,0.7649,0.317,118690.4032,16765.7441,0.7682,8.974650296447813,25.59616470336914,42.9058837890625
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MO1', 'night'), ('V_MO1', 'morning'), ('V_MO3', 'night'), ('V_MO3', 'morning'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.929,0.7753,0.3294,0.7517,0.7734,0.3378,99527.5381,16692.3145,0.767,8.973866063228009,25.63943099975586,43.04951095581055
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MO1', 'night'), ('V_MO2', 'night'), ('V_MO2', 'morning'), ('V_MO3', 'night'), ('V_MO3', 'morning'), ('V_MO4', 'night'))",0.9326,0.7901,0.3308,0.7603,0.7786,0.3374,93483.0324,16693.3496,0.7784,8.852984490372576,25.932296752929688,43.06987762451172
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MO1', 'night'), ('V_MO2', 'night'), ('V_MO2', 'morning'), ('V_MO3', 'night'), ('V_MO3', 'morning'), ('V_MO4', 'morning'))",0.9274,0.7887,0.3254,0.7534,0.7712,0.3364,94269.5132,16716.6035,0.7696,8.972873582891399,25.699527740478516,43.112552642822266
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MO1', 'night'), ('V_MO2', 'night'), ('V_MO2', 'morning'), ('V_MO3', 'night'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.9356,0.788,0.332,0.765,0.78,0.3315,94901.8634,16693.2988,0.7815,8.777046677101124,26.095848083496094,43.089317321777344
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MO1', 'night'), ('V_MO2', 'night'), ('V_MO2', 'morning'), ('V_MO3', 'morning'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.9285,0.7876,0.3269,0.7569,0.7725,0.3364,94665.8096,16738.6289,0.7751,8.949909644619467,25.81792449951172,43.12678146362305
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MO1', 'night'), ('V_MO2', 'night'), ('V_MO3', 'night'), ('V_MO3', 'morning'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.9149,0.714,0.336,0.7227,0.7661,0.3019,119842.433,16702.2852,0.738,8.995660650611724,24.650516510009766,42.32072448730469
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MO1', 'night'), ('V_MO2', 'morning'), ('V_MO3', 'night'), ('V_MO3', 'morning'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.9272,0.7443,0.3287,0.7538,0.7702,0.3212,111222.0899,16762.7285,0.7724,8.9872484700434,25.710899353027344,42.87297058105469
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MO1', 'morning'), ('V_MO2', 'night'), ('V_MO2', 'morning'), ('V_MO3', 'night'), ('V_MO3', 'morning'), ('V_MO4', 'night'))",0.932,0.7929,0.3301,0.7609,0.777,0.3381,92631.805,16690.8418,0.7791,8.839723699058558,25.95423698425293,43.04945373535156
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MO1', 'morning'), ('V_MO2', 'night'), ('V_MO2', 'morning'), ('V_MO3', 'night'), ('V_MO3', 'morning'), ('V_MO4', 'morning'))",0.9293,0.7894,0.3287,0.7573,0.7751,0.3385,94022.0395,16701.6895,0.7745,8.939908754583245,25.83283233642578,43.07359313964844
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MO1', 'morning'), ('V_MO2', 'night'), ('V_MO2', 'morning'), ('V_MO3', 'night'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.9278,0.788,0.3267,0.7514,0.7709,0.3378,94533.7573,16735.5996,0.767,8.979224402831974,25.630123138427734,43.11170959472656
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MO1', 'morning'), ('V_MO2', 'night'), ('V_MO2', 'morning'), ('V_MO3', 'morning'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.9282,0.7841,0.3278,0.7524,0.7734,0.3385,95468.1573,16713.2051,0.7677,8.9702977352446,25.663188934326172,43.095767974853516
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MO1', 'morning'), ('V_MO2', 'night'), ('V_MO3', 'night'), ('V_MO3', 'morning'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.9237,0.7281,0.345,0.737,0.7782,0.3043,116727.6917,16696.8984,0.7584,8.96236331484166,25.138744354248047,42.25714111328125
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MO1', 'morning'), ('V_MO2', 'morning'), ('V_MO3', 'night'), ('V_MO3', 'morning'), ('V_MO4', 'night'), ('V_MO4', 'morning'))",0.9291,0.7467,0.3302,0.756,0.7719,0.323,110773.878,16728.7012,0.7746,8.967656553397077,25.785999298095703,42.83519744873047
