,"('V_CO', 'day')","('V_CO', 'night')","('V_MV1', 'day')","('V_MV1', 'night')","('V_MV2', 'day')","('V_MV2', 'night')","('CV7', 'day')","('CV7', 'night')","('CV9', 'day')","('CV9', 'night')",1,2,3,4,5,6,7,8,9
1010,1,1,1,1,1,1,0,0,1,0,0.9276,0.838,0.3269,0.7506,0.7781,0.5854,72457.8645,16529.4395,0.761
1011,1,1,1,1,1,1,0,0,1,1,0.9289,0.838,0.3279,0.7533,0.7803,0.5861,72336.3685,16529.1934,0.7648
1012,1,1,1,1,1,1,0,1,0,0,0.9279,0.838,0.3277,0.7524,0.7798,0.5854,72773.3013,16494.8672,0.7633
1013,1,1,1,1,1,1,0,1,0,1,0.9288,0.838,0.3289,0.754,0.7813,0.5854,72821.8603,16494.627,0.7659
1014,1,1,1,1,1,1,0,1,1,0,0.9289,0.838,0.3278,0.7536,0.7805,0.5861,72309.7621,16580.4844,0.7652
1015,1,1,1,1,1,1,0,1,1,1,0.9289,0.838,0.3278,0.7536,0.7804,0.5861,72309.1223,16563.3594,0.7652
1016,1,1,1,1,1,1,1,0,0,0,0.9294,0.8383,0.3286,0.7542,0.7809,0.5865,72238.8117,16494.834,0.766
1017,1,1,1,1,1,1,1,0,0,1,0.9297,0.839,0.3282,0.7554,0.7814,0.5865,72170.0533,16580.6309,0.7677
1018,1,1,1,1,1,1,1,0,1,0,0.9294,0.8383,0.3287,0.7542,0.781,0.5868,72271.1612,16529.1367,0.766
1019,1,1,1,1,1,1,1,0,1,1,0.9302,0.8383,0.329,0.7563,0.7823,0.5872,72170.7037,16580.5273,0.7691
1020,1,1,1,1,1,1,1,1,0,0,0.9288,0.839,0.3267,0.7534,0.7796,0.5868,72116.0586,16580.6797,0.7647
1021,1,1,1,1,1,1,1,1,0,1,0.9283,0.838,0.3263,0.7521,0.7788,0.5868,72461.4096,16580.6953,0.7627
1022,1,1,1,1,1,1,1,1,1,0,0.9282,0.8383,0.3263,0.7518,0.7788,0.5872,72133.0918,16580.7266,0.7623
1023,1,1,1,1,1,1,1,1,1,1,0.9288,0.8383,0.3271,0.7528,0.7798,0.5872,72138.0823,16580.6133,0.7638
